Type,Invoice Code,Invoice Date,Brand Name,Product Code,Qty,Unit Price,Price Before Discount,Price After Discount,Cost,GP,GP Before Disc,Currency
IV,2980677,2018-09-19,Huawei Enterprise,88034HMW,50,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980677,2018-09-19,Huawei Enterprise,"88,065,166.00 ",50,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980677,2018-09-19,Huawei Enterprise,88033ESC,15,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980677,2018-09-19,Huawei Enterprise,88033ESB,15,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980677,2018-09-19,Huawei Enterprise,88033EST,50,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980677,2018-09-19,Huawei Enterprise,88033ESU,50,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980677,2018-09-19,Huawei Enterprise,88033ESM,6,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980677,2018-09-19,Huawei Enterprise,88033ESN,6,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980677,2018-09-19,Huawei Enterprise,88034HMQ,100,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980677,2018-09-19,Huawei Enterprise,"88,065,204.00 ",100,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980677,2018-09-19,Huawei Enterprise,88033MEJ,1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980677,2018-09-19,Huawei Enterprise,88033MEK,5,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980677,2018-09-19,Huawei Enterprise,88033MEQ,1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980677,2018-09-19,Huawei Enterprise,88034FHW,3000,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980677,2018-09-19,Huawei Enterprise,88033MER,5,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980677,2018-09-19,Huawei Enterprise,88033FLU,100,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980677,2018-09-19,Huawei Enterprise,88033FLV,100,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980677,2018-09-19,Huawei Enterprise,88033FMF,100,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980677,2018-09-19,Huawei Enterprise,88033FME,100,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980677,2018-09-19,Huawei Enterprise,88033FLE,50,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980677,2018-09-19,Huawei Enterprise,88033GHA,10,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980677,2018-09-19,Huawei Enterprise,88033FLF,50,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980677,2018-09-19,Huawei Enterprise,88033GHB,10,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980677,2018-09-19,Huawei Enterprise,88033GJP,219,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980677,2018-09-19,Huawei Enterprise,88033EUD,219,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980677,2018-09-19,Huawei Enterprise,88034BUD,220,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980677,2018-09-19,Huawei Enterprise,88034BUE,100,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980677,2018-09-19,Huawei Enterprise,88034BUG,50,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980677,2018-09-19,Huawei Enterprise,88034BUH,10,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980677,2018-09-19,Huawei Enterprise,88034BUJ,100,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980677,2018-09-19,Huawei Enterprise,88034BUR,12,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980677,2018-09-19,Huawei Enterprise,88034JBL,5,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980677,2018-09-19,Huawei Enterprise,S4027026,1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980677,2018-09-19,Huawei Enterprise,02311HAP,8,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980677,2018-09-19,Huawei Enterprise,02310MHR,4,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980677,2018-09-19,Huawei Enterprise,"88,063,856.00 ",1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980677,2018-09-19,Huawei Enterprise,88034GEK,10,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980677,2018-09-19,Huawei Enterprise,"88,063,878.00 ",10,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980677,2018-09-19,Huawei Enterprise,88034GES,2,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980677,2018-09-19,Huawei Enterprise,"88,063,944.00 ",2,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980677,2018-09-19,Huawei Enterprise,"5,331,608.00 ",2,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980677,2018-09-19,Huawei Enterprise,88030GVK,1,0.00,0.00,0.00,206404.33,-206404.33,-206404.33,Thai Baht
IV,2980677,2018-09-19,Huawei Enterprise,88034ALN,1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980677,2018-09-19,Huawei Enterprise,88034BUA,21,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980677,2018-09-19,Huawei Enterprise,"88,062,419.00 ",220,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980677,2018-09-19,Huawei Enterprise,"88,062,420.00 ",100,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980677,2018-09-19,Huawei Enterprise,"88,062,422.00 ",50,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980677,2018-09-19,Huawei Enterprise,"88,062,423.00 ",10,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980677,2018-09-19,Huawei Enterprise,"88,062,424.00 ",100,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980677,2018-09-19,Huawei Enterprise,"88,062,432.00 ",12,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980677,2018-09-19,Huawei Enterprise,"88,062,416.00 ",21,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980677,2018-09-19,Huawei Enterprise,"88,065,462.00 ",5,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980677,2018-09-19,Huawei Enterprise,02231WCE,6,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980677,2018-09-19,Huawei Enterprise,02231WCD,2,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980677,2018-09-19,Huawei Enterprise,88034HQK,1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980677,2018-09-19,Huawei Enterprise,88034HQM,150,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980677,2018-09-19,Huawei Enterprise,88033JNR,1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980677,2018-09-19,Huawei Enterprise,88033JNP,150,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980677,2018-09-19,Huawei Enterprise,02232DRC,2,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980677,2018-09-19,Huawei Enterprise,02232DRE,2,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,"25,030,434.00 ",210,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,"25,030,436.00 ",210,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,"25,030,437.00 ",100,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,02230FQF,3,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,05110CCG,1,0.00,0.00,0.00,0.33,-0.33,-0.33,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,"25,030,418.00 ",70,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,03021FPU-88134UJL-24,200,0.00,0.00,0.00,29964.00,-29964.00,-29964.00,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,03023USG-88134UJL-24,200,0.00,0.00,0.00,138296.00,-138296.00,-138296.00,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,02350SRQ-88134UJL-24,4,0.00,0.00,0.00,30978.12,-30978.12,-30978.12,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,02114455-88134UJL-24,4,0.00,0.00,0.00,19207.68,-19207.68,-19207.68,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,03022BEU-88134UJL-24,4,0.00,0.00,0.00,27659.04,-27659.04,-27659.04,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,03022MNQ-88134UJL-24,4,0.00,0.00,0.00,51630.20,-51630.20,-51630.20,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,"25,030,418.00 ",70,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,"25,030,419.00 ",35,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,88990KHJ,1,0.00,0.00,0.00,33971.95,-33971.95,-33971.95,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,88990CHH,1,0.00,0.00,0.00,67943.90,-67943.90,-67943.90,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,02353679-88134UJL-24,200,0.00,0.00,0.00,35034.00,-35034.00,-35034.00,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,03020MWT-88134UJL-24,200,0.00,0.00,0.00,267370.00,-267370.00,-267370.00,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,03022UGS-88134UJL-24,8,0.00,0.00,0.00,30732.24,-30732.24,-30732.24,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,03022UGT-88134UJL-24,8,0.00,0.00,0.00,30732.24,-30732.24,-30732.24,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,88134ULC-IMS-P1,1,0.00,0.00,0.00,622405.08,-622405.08,-622405.08,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,02230FQF,3,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,"25,030,419.00 ",35,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,88990KHH,1,0.00,0.00,0.00,67943.90,-67943.90,-67943.90,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,03021PVH,58,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,03021FPU,58,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,03020MWT,58,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,03030QWY,58,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,"4,045,702.00 ",116,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,03022UGT,4,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,03022UGS,4,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,88125URU,1,277570.09,277570.09,277570.09,3591038.29,-3313468.20,-3313468.20,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,"14,990,086.00 ",20,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,"34,060,473.00 ",2,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,"34,060,495.00 ",4,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,"2,353,679.00 ",58,0.00,0.00,0.00,1389529.80,-1389529.80,-1389529.80,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,03021UEH,58,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,"14,130,199.00 ",232,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,"21,135,736.00 ",174,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,"2,239,058.00 ",58,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,"2,314,171.00 ",8,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,"2,318,169.00 ",52,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,03022MNN,2,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,"2,314,171.00 ",6,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,"2,315,204.00 ",14,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,"2,318,169.00 ",28,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,"14,990,086.00 ",24,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,"25,030,199.00 ",420,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,"21,050,279.00 ",1,0.00,0.00,0.00,3.32,-3.32,-3.32,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,"21,050,279.00 ",1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,"14,080,097.00 ",24,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,"14,990,086.00 ",40,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,"21,050,283.00 ",1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,"21,050,283.00 ",1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,"21,050,283.00 ",1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,"21,050,283.00 ",1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,"14,080,097.00 ",40,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,"14,080,097.00 ",20,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,"25,030,199.00 ",70,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,"25,030,199.00 ",70,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,"2,357,841.00 ",1,7852330.89,7852330.89,7852330.89,0.00,7852330.89,7852330.89,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,"2,352,065.00 ",1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,S4027024,2,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,S4024392,2,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,S4024397,2,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,"2,356,487.00 ",1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,S4024380,2,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,S4024381,2,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,"34,060,787.00 ",8,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,"34,060,487.00 ",4,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,"4,120,243.00 ",6,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,88034PLF,220,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,88030JMY,220,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,88030NDS,220,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,88030JMY,220,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,88032KDV,220,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,"2,358,415.00 ",1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,02311TXY,2,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,02311TJD,2,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,02231TNH,4,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,"14,130,251.00 ",12,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,88034LLS,1109,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,88034LMV,1109,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,88031TPJ,1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,88031TPK,1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,"88,066,059.00 ",1109,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,"88,066,066.00 ",1109,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,34060473-002,116,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,88033NRX,58,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,02350SRQ,2,0.00,0.00,0.00,410833.57,-410833.57,-410833.57,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,"2,355,421.00 ",4,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2980678,2018-09-19,Huawei Enterprise,02310PQP,4,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
